time_seconds,D0,D1,D2
38.330500,0,0,0
38.331157,0,1,0
38.331157,0,1,1
38.331500,1,1,1
38.332158,1,0,1
38.332158,1,0,0
38.339800,0,0,0
38.340457,0,1,0
38.340457,0,1,1
38.340800,1,1,1
38.341459,1,0,1
38.341459,1,0,0
38.349100,0,0,0
38.349757,0,1,0
38.349757,0,1,1
38.350100,1,1,1
38.350759,1,0,1
38.350759,1,0,0
38.358400,0,0,0
38.359057,0,1,0
38.359058,0,1,1
38.359400,1,1,1
38.360058,1,0,1
38.360059,1,0,0
38.367700,0,0,0
38.368357,0,1,0
38.368357,0,1,1
38.368700,1,1,1
38.369358,1,0,1
38.369358,1,0,0
38.377000,0,0,0
38.377657,0,1,0
38.377658,0,1,1
38.378000,1,1,1
38.378660,1,0,1
38.378660,1,0,0
38.386300,0,0,0
38.386957,0,1,0
38.386957,0,1,1
38.387300,1,1,1
38.387958,1,0,1
38.387959,1,0,0
38.395600,0,0,0
38.396257,0,1,0
38.396257,0,1,1
38.396600,1,1,1
38.397258,1,0,1
38.397258,1,0,0
38.404900,0,0,0
38.405557,0,1,0
38.405557,0,1,1
38.405900,1,1,1
38.406558,1,0,1
38.406558,1,0,0
38.414200,0,0,0
38.414857,0,1,0
38.414857,0,1,1
38.415200,1,1,1
38.415858,1,0,1
38.415858,1,0,0
38.423500,0,0,0
38.424157,0,1,0
38.424157,0,1,1
38.424500,1,1,1
38.425159,1,0,1
38.425159,1,0,0
38.432800,0,0,0
38.433457,0,1,0
38.433457,0,1,1
38.433800,1,1,1
38.434458,1,0,1
38.434458,1,0,0
38.442100,0,0,0
38.442757,0,1,0
38.442757,0,1,1
38.443100,1,1,1
38.443758,1,0,1
38.443758,1,0,0
38.451400,0,0,0
38.452057,0,1,0
38.452057,0,1,1
38.452400,1,1,1
38.453058,1,0,1
38.453058,1,0,0
38.460700,0,0,0
38.461357,0,1,0
38.461357,0,1,1
38.461700,1,1,1
38.462358,1,0,1
38.462358,1,0,0
38.470000,0,0,0
38.470657,0,1,0
38.470658,0,1,1
38.471000,1,1,1
38.471658,1,0,1
38.471658,1,0,0
38.479300,0,0,0
38.479957,0,1,0
38.479957,0,1,1
38.480300,1,1,1
38.480958,1,0,1
38.480958,1,0,0
38.488500,0,0,0
38.489140,0,1,0
38.489140,0,1,1
38.489500,1,1,1
38.490141,1,0,1
38.490141,1,0,0
38.497700,0,0,0
38.498340,0,1,0
38.498340,0,1,1
38.498700,1,1,1
38.499341,1,0,1
38.499341,1,0,0
38.506900,0,0,0
38.507540,0,1,0
38.507540,0,1,1
38.507900,1,1,1
38.508541,1,0,1
38.508541,1,0,0
38.516100,0,0,0
38.516740,0,1,0
38.516740,0,1,1
38.517100,1,1,1
38.517741,1,0,1
38.517741,1,0,0
38.525300,0,0,0
38.525940,0,1,0
38.525940,0,1,1
38.526300,1,1,1
38.526941,1,0,1
38.526941,1,0,0
38.534500,0,0,0
38.535139,0,1,0
38.535140,0,1,1
38.535500,1,1,1
38.536141,1,0,1
38.536141,1,0,0
38.543700,0,0,0
38.544339,0,1,0
38.544340,0,1,1
38.544700,1,1,1
38.545341,1,0,1
38.545341,1,0,0
38.552900,0,0,0
38.553539,0,1,0
38.553540,0,1,1
38.553900,1,1,1
38.554541,1,0,1
38.554541,1,0,0
38.562100,0,0,0
38.562739,0,1,0
38.562740,0,1,1
38.563100,1,1,1
38.563741,1,0,1
38.563741,1,0,0
38.571300,0,0,0
38.571939,0,1,0
38.571940,0,1,1
38.572300,1,1,1
38.572941,1,0,1
38.572941,1,0,0
38.580500,0,0,0
38.581140,0,1,0
38.581140,0,1,1
38.581500,1,1,1
38.582141,1,0,1
38.582141,1,0,0
38.589700,0,0,0
38.590339,0,1,0
38.590340,0,1,1
38.590700,1,1,1
38.591341,1,0,1
38.591341,1,0,0
38.598900,0,0,0
38.599539,0,1,0
38.599540,0,1,1
38.599900,1,1,1
38.600541,1,0,1
38.600541,1,0,0
38.608100,0,0,0
38.608739,0,1,0
38.608740,0,1,1
38.609100,1,1,1
38.609741,1,0,1
38.609741,1,0,0
38.617300,0,0,0
38.617940,0,1,0
38.617940,0,1,1
38.618300,1,1,1
38.618941,1,0,1
38.618941,1,0,0
38.626500,0,0,0
38.627139,0,1,0
38.627140,0,1,1
38.627500,1,1,1
38.628141,1,0,1
38.628141,1,0,0
38.635700,0,0,0
38.636340,0,1,0
38.636340,0,1,1
38.636700,1,1,1
38.637341,1,0,1
38.637341,1,0,0
38.644900,0,0,0
38.645539,0,1,0
38.645540,0,1,1
38.645900,1,1,1
38.646541,1,0,1
38.646541,1,0,0
38.654100,0,0,0
38.654739,0,1,0
38.654740,0,1,1
38.655100,1,1,1
38.655741,1,0,1
38.655741,1,0,0
38.663300,0,0,0
38.663939,0,1,0
38.663940,0,1,1
38.664300,1,1,1
38.664941,1,0,1
38.664941,1,0,0
38.672500,0,0,0
38.673139,0,1,0
38.673140,0,1,1
38.673500,1,1,1
38.674141,1,0,1
38.674141,1,0,0
38.681700,0,0,0
38.682340,0,1,0
38.682340,0,1,1
38.682700,1,1,1
38.683341,1,0,1
38.683341,1,0,0
38.690900,0,0,0
38.691540,0,1,0
38.691540,0,1,1
38.691900,1,1,1
38.692541,1,0,1
38.692541,1,0,0
38.700100,0,0,0
38.700739,0,1,0
38.700740,0,1,1
38.701100,1,1,1
38.701741,1,0,1
38.701741,1,0,0
38.709300,0,0,0
38.709940,0,1,0
38.709940,0,1,1
38.710300,1,1,1
38.710941,1,0,1
38.710941,1,0,0
38.718500,0,0,0
38.719139,0,1,0
38.719140,0,1,1
38.719500,1,1,1
38.720141,1,0,1
38.720141,1,0,0
38.727700,0,0,0
38.728339,0,1,0
38.728340,0,1,1
38.728700,1,1,1
38.729341,1,0,1
38.729341,1,0,0
38.736900,0,0,0
38.737540,0,1,0
38.737540,0,1,1
38.737900,1,1,1
38.738541,1,0,1
38.738541,1,0,0
38.746100,0,0,0
38.746739,0,1,0
38.746740,0,1,1
38.747100,1,1,1
38.747741,1,0,1
38.747741,1,0,0
38.755300,0,0,0
38.755940,0,1,0
38.755940,0,1,1
38.756300,1,1,1
38.756941,1,0,1
38.756941,1,0,0
38.764500,0,0,0
38.765140,0,1,0
38.765140,0,1,1
38.765500,1,1,1
38.766141,1,0,1
38.766141,1,0,0
38.773700,0,0,0
38.774340,0,1,0
38.774340,0,1,1
38.774700,1,1,1
38.775341,1,0,1
38.775342,1,0,0
38.782900,0,0,0
38.783540,0,1,0
38.783540,0,1,1
38.783900,1,1,1
38.784541,1,0,1
38.784541,1,0,0
38.792100,0,0,0
38.792740,0,1,0
38.792740,0,1,1
38.793100,1,1,1
38.793741,1,0,1
38.793741,1,0,0
38.801300,0,0,0
38.801940,0,1,0
38.801940,0,1,1
38.802300,1,1,1
38.802941,1,0,1
38.802941,1,0,0
38.810500,0,0,0
38.811140,0,1,0
38.811140,0,1,1
38.811500,1,1,1
38.812141,1,0,1
38.812141,1,0,0
38.819700,0,0,0
38.820340,0,1,0
38.820340,0,1,1
38.820700,1,1,1
38.821341,1,0,1
38.821341,1,0,0
38.828900,0,0,0
38.829540,0,1,0
38.829540,0,1,1
38.829900,1,1,1
38.830541,1,0,1
38.830541,1,0,0
38.838100,0,0,0
38.838740,0,1,0
38.838740,0,1,1
38.839100,1,1,1
38.839741,1,0,1
38.839741,1,0,0
38.847300,0,0,0
38.847940,0,1,0
38.847940,0,1,1
38.848300,1,1,1
38.848941,1,0,1
38.848941,1,0,0
38.856500,0,0,0
38.857140,0,1,0
38.857140,0,1,1
38.857500,1,1,1
38.858141,1,0,1
38.858141,1,0,0
38.865700,0,0,0
38.866340,0,1,0
38.866340,0,1,1
38.866700,1,1,1
38.867341,1,0,1
38.867341,1,0,0
38.874900,0,0,0
38.875540,0,1,0
38.875540,0,1,1
38.875900,1,1,1
38.876541,1,0,1
38.876541,1,0,0
38.884100,0,0,0
38.884740,0,1,0
38.884740,0,1,1
38.885100,1,1,1
38.885741,1,0,1
38.885741,1,0,0
38.893300,0,0,0
38.893940,0,1,0
38.893940,0,1,1
38.894300,1,1,1
38.894941,1,0,1
38.894941,1,0,0
38.902500,0,0,0
38.903140,0,1,0
38.903140,0,1,1
38.903500,1,1,1
38.904141,1,0,1
38.904142,1,0,0
38.911600,0,0,0
38.912222,0,1,0
38.912222,0,1,1
38.912600,1,1,1
38.913223,1,0,1
38.913223,1,0,0
38.920700,0,0,0
38.921321,0,1,0
38.921322,0,1,1
38.921700,1,1,1
38.922323,1,0,1
38.922323,1,0,0
38.929800,0,0,0
38.930422,0,1,0
38.930422,0,1,1
38.930800,1,1,1
38.931423,1,0,1
38.931423,1,0,0
38.938900,0,0,0
38.939522,0,1,0
38.939522,0,1,1
38.939900,1,1,1
38.940523,1,0,1
38.940523,1,0,0
38.948000,0,0,0
38.948623,0,1,0
38.948623,0,1,1
38.949000,1,1,1
38.949624,1,0,1
38.949624,1,0,0
38.957100,0,0,0
38.957722,0,1,0
38.957722,0,1,1
38.958100,1,1,1
38.958723,1,0,1
38.958723,1,0,0
38.966200,0,0,0
38.966822,0,1,0
38.966822,0,1,1
38.967200,1,1,1
38.967823,1,0,1
38.967823,1,0,0
38.975300,0,0,0
38.975922,0,1,0
38.975922,0,1,1
38.976300,1,1,1
38.976923,1,0,1
38.976923,1,0,0
38.984400,0,0,0
38.985022,0,1,0
38.985022,0,1,1
38.985400,1,1,1
38.986023,1,0,1
38.986023,1,0,0
38.993500,0,0,0
38.994121,0,1,0
38.994122,0,1,1
38.994500,1,1,1
38.995123,1,0,1
38.995123,1,0,0
39.002600,0,0,0
39.003222,0,1,0
39.003222,0,1,1
39.003600,1,1,1
39.004223,1,0,1
39.004223,1,0,0
39.011700,0,0,0
39.012322,0,1,0
39.012322,0,1,1
39.012700,1,1,1
39.013323,1,0,1
39.013323,1,0,0
39.020800,0,0,0
39.021422,0,1,0
39.021422,0,1,1
39.021800,1,1,1
39.022423,1,0,1
39.022423,1,0,0
39.029900,0,0,0
39.030522,0,1,0
39.030522,0,1,1
39.030900,1,1,1
39.031523,1,0,1
39.031523,1,0,0
39.039000,0,0,0
39.039622,0,1,0
39.039622,0,1,1
39.040000,1,1,1
39.040623,1,0,1
39.040623,1,0,0
39.048100,0,0,0
39.048721,0,1,0
39.048722,0,1,1
39.049100,1,1,1
39.049723,1,0,1
39.049723,1,0,0
39.057200,0,0,0
39.057822,0,1,0
39.057822,0,1,1
39.058200,1,1,1
39.058823,1,0,1
39.058823,1,0,0
39.066300,0,0,0
39.066922,0,1,0
39.066922,0,1,1
39.067300,1,1,1
39.067923,1,0,1
39.067923,1,0,0
39.075400,0,0,0
39.076022,0,1,0
39.076022,0,1,1
39.076400,1,1,1
39.077028,1,0,1
39.077028,1,0,0
39.084500,0,0,0
39.085121,0,1,0
39.085122,0,1,1
39.085500,1,1,1
39.086123,1,0,1
39.086123,1,0,0
39.093600,0,0,0
39.094222,0,1,0
39.094222,0,1,1
39.094600,1,1,1
39.095223,1,0,1
39.095223,1,0,0
39.102700,0,0,0
39.103321,0,1,0
39.103322,0,1,1
39.103700,1,1,1
39.104323,1,0,1
39.104323,1,0,0
39.111800,0,0,0
39.112422,0,1,0
39.112422,0,1,1
39.112800,1,1,1
39.113423,1,0,1
39.113423,1,0,0
39.120900,0,0,0
39.121522,0,1,0
39.121522,0,1,1
39.121900,1,1,1
39.122523,1,0,1
39.122523,1,0,0
39.130000,0,0,0
39.130621,0,1,0
39.130622,0,1,1
39.131000,1,1,1
39.131623,1,0,1
39.131623,1,0,0
39.139100,0,0,0
39.139722,0,1,0
39.139722,0,1,1
39.140100,1,1,1
39.140723,1,0,1
39.140723,1,0,0
39.148200,0,0,0
39.148821,0,1,0
39.148822,0,1,1
39.149200,1,1,1
39.149823,1,0,1
39.149823,1,0,0
39.157300,0,0,0
39.157923,0,1,0
39.157923,0,1,1
39.158300,1,1,1
39.158923,1,0,1
39.158923,1,0,0
39.166400,0,0,0
39.167022,0,1,0
39.167022,0,1,1
39.167400,1,1,1
39.168023,1,0,1
39.168023,1,0,0
39.175500,0,0,0
39.176122,0,1,0
39.176122,0,1,1
39.176500,1,1,1
39.177123,1,0,1
39.177123,1,0,0
39.184600,0,0,0
39.185222,0,1,0
39.185222,0,1,1
39.185600,1,1,1
39.186223,1,0,1
39.186223,1,0,0
39.193700,0,0,0
39.194322,0,1,0
39.194322,0,1,1
39.194700,1,1,1
39.195323,1,0,1
39.195323,1,0,0
39.202800,0,0,0
39.203422,0,1,0
39.203422,0,1,1
39.203800,1,1,1
39.204423,1,0,1
39.204423,1,0,0
39.211900,0,0,0
39.212522,0,1,0
39.212522,0,1,1
39.212900,1,1,1
39.213523,1,0,1
39.213523,1,0,0
39.221000,0,0,0
39.221622,0,1,0
39.221622,0,1,1
39.222000,1,1,1
39.222623,1,0,1
39.222623,1,0,0
39.230100,0,0,0
39.230722,0,1,0
39.230722,0,1,1
39.231100,1,1,1
39.231723,1,0,1
39.231723,1,0,0
39.239200,0,0,0
39.239822,0,1,0
39.239822,0,1,1
39.240200,1,1,1
39.240823,1,0,1
39.240823,1,0,0
39.248300,0,0,0
39.248922,0,1,0
39.248922,0,1,1
39.249300,1,1,1
39.249923,1,0,1
39.249923,1,0,0
39.257400,0,0,0
39.258022,0,1,0
39.258022,0,1,1
39.258400,1,1,1
39.259023,1,0,1
39.259023,1,0,0
39.266500,0,0,0
39.267122,0,1,0
39.267122,0,1,1
39.267500,1,1,1
39.268123,1,0,1
39.268123,1,0,0
39.275600,0,0,0
39.276222,0,1,0
39.276222,0,1,1
39.276600,1,1,1
39.277223,1,0,1
39.277223,1,0,0
39.284700,0,0,0
39.285322,0,1,0
39.285322,0,1,1
39.285700,1,1,1
39.286323,1,0,1
39.286323,1,0,0
39.293800,0,0,0
39.294421,0,1,0
39.294422,0,1,1
39.294800,1,1,1
39.295423,1,0,1
39.295423,1,0,0
39.302900,0,0,0
39.303522,0,1,0
39.303522,0,1,1
39.303900,1,1,1
39.304523,1,0,1
39.304523,1,0,0
39.312000,0,0,0
39.312622,0,1,0
39.312622,0,1,1
39.313000,1,1,1
39.313623,1,0,1
39.313623,1,0,0
39.321100,0,0,0
39.321722,0,1,0
39.321722,0,1,1
39.322100,1,1,1
39.322723,1,0,1
39.322723,1,0,0
39.330200,0,0,0
39.330822,0,1,0
39.330822,0,1,1
39.331100,1,1,1
39.331823,1,0,1
39.331823,1,0,0
39.339100,0,0,0
39.339686,0,1,0
39.339686,0,1,1
39.340100,1,1,1
39.340687,1,0,1
39.340687,1,0,0
39.348100,0,0,0
39.348704,0,1,0
39.348705,0,1,1
39.349100,1,1,1
39.349705,1,0,1
39.349705,1,0,0
39.357100,0,0,0
39.357704,0,1,0
39.357704,0,1,1
39.358100,1,1,1
39.358705,1,0,1
39.358705,1,0,0
39.366100,0,0,0
39.366704,0,1,0
39.366704,0,1,1
39.367100,1,1,1
39.367705,1,0,1
39.367705,1,0,0
39.375100,0,0,0
39.375705,0,1,0
39.375705,0,1,1
39.376100,1,1,1
39.376706,1,0,1
39.376706,1,0,0
39.384100,0,0,0
39.384704,0,1,0
39.384705,0,1,1
39.385100,1,1,1
39.385705,1,0,1
39.385705,1,0,0
39.393100,0,0,0
39.393704,0,1,0
39.393704,0,1,1
39.394100,1,1,1
39.394705,1,0,1
39.394706,1,0,0
39.402100,0,0,0
39.402704,0,1,0
39.402704,0,1,1
39.403100,1,1,1
39.403705,1,0,1
39.403706,1,0,0
39.411100,0,0,0
39.411704,0,1,0
39.411704,0,1,1
39.412100,1,1,1
39.412705,1,0,1
39.412705,1,0,0
39.420100,0,0,0
39.420704,0,1,0
39.420704,0,1,1
39.421100,1,1,1
39.421705,1,0,1
39.421705,1,0,0
39.429100,0,0,0
39.429705,0,1,0
39.429705,0,1,1
39.430100,1,1,1
39.430705,1,0,1
39.430705,1,0,0
39.438100,0,0,0
39.438704,0,1,0
39.438704,0,1,1
39.439100,1,1,1
39.439706,1,0,1
39.439706,1,0,0
39.447100,0,0,0
39.447704,0,1,0
39.447704,0,1,1
39.448100,1,1,1
39.448705,1,0,1
39.448706,1,0,0
39.456100,0,0,0
39.456704,0,1,0
39.456704,0,1,1
39.457100,1,1,1
39.457705,1,0,1
39.457705,1,0,0
39.465100,0,0,0
39.465704,0,1,0
39.465704,0,1,1
39.466100,1,1,1
39.466705,1,0,1
39.466705,1,0,0
39.474100,0,0,0
39.474704,0,1,0
39.474704,0,1,1
39.475100,1,1,1
39.475706,1,0,1
39.475706,1,0,0
39.483100,0,0,0
39.483704,0,1,0
39.483704,0,1,1
39.484100,1,1,1
39.484705,1,0,1
39.484705,1,0,0
39.492100,0,0,0
39.492704,0,1,0
39.492704,0,1,1
39.493100,1,1,1
39.493706,1,0,1
39.493706,1,0,0
39.501100,0,0,0
39.501704,0,1,0
39.501704,0,1,1
39.502100,1,1,1
39.502705,1,0,1
39.502706,1,0,0
39.510100,0,0,0
39.510704,0,1,0
39.510704,0,1,1
39.511100,1,1,1
39.511706,1,0,1
39.511706,1,0,0
39.519100,0,0,0
39.519704,0,1,0
39.519704,0,1,1
39.520100,1,1,1
39.520706,1,0,1
39.520706,1,0,0
39.528100,0,0,0
39.528704,0,1,0
39.528704,0,1,1
39.529100,1,1,1
39.529705,1,0,1
39.529705,1,0,0
39.537100,0,0,0
39.537704,0,1,0
39.537704,0,1,1
39.538100,1,1,1
39.538705,1,0,1
39.538705,1,0,0
39.546100,0,0,0
39.546704,0,1,0
39.546704,0,1,1
39.547100,1,1,1
39.547705,1,0,1
39.547705,1,0,0
39.555100,0,0,0
39.555704,0,1,0
39.555704,0,1,1
39.556100,1,1,1
39.556705,1,0,1
39.556705,1,0,0
39.564100,0,0,0
39.564704,0,1,0
39.564704,0,1,1
39.565100,1,1,1
39.565705,1,0,1
39.565705,1,0,0
39.573100,0,0,0
39.573704,0,1,0
39.573704,0,1,1
39.574100,1,1,1
39.574705,1,0,1
39.574706,1,0,0
39.582100,0,0,0
39.582704,0,1,0
39.582704,0,1,1
39.583100,1,1,1
39.583705,1,0,1
39.583705,1,0,0
39.591100,0,0,0
39.591704,0,1,0
39.591704,0,1,1
39.592100,1,1,1
39.592705,1,0,1
39.592706,1,0,0
39.600100,0,0,0
39.600704,0,1,0
39.600704,0,1,1
39.601100,1,1,1
39.601706,1,0,1
39.601706,1,0,0
39.609100,0,0,0
39.609704,0,1,0
39.609705,0,1,1
39.610100,1,1,1
39.610705,1,0,1
39.610705,1,0,0
39.618100,0,0,0
39.618704,0,1,0
39.618704,0,1,1
39.619100,1,1,1
39.619705,1,0,1
39.619705,1,0,0
39.627100,0,0,0
39.627705,0,1,0
39.627705,0,1,1
39.628100,1,1,1
39.628705,1,0,1
39.628705,1,0,0
39.636100,0,0,0
39.636704,0,1,0
39.636704,0,1,1
39.637100,1,1,1
39.637705,1,0,1
39.637706,1,0,0
39.645100,0,0,0
39.645704,0,1,0
39.645705,0,1,1
39.646100,1,1,1
39.646705,1,0,1
39.646705,1,0,0
39.654100,0,0,0
39.654704,0,1,0
39.654704,0,1,1
39.655100,1,1,1
39.655705,1,0,1
39.655705,1,0,0
39.663100,0,0,0
39.663705,0,1,0
39.663705,0,1,1
39.664100,1,1,1
39.664705,1,0,1
39.664705,1,0,0
39.672100,0,0,0
39.672705,0,1,0
39.672705,0,1,1
39.673100,1,1,1
39.673706,1,0,1
39.673706,1,0,0
39.681100,0,0,0
39.681704,0,1,0
39.681704,0,1,1
39.682100,1,1,1
39.682705,1,0,1
39.682705,1,0,0
39.690100,0,0,0
39.690705,0,1,0
39.690705,0,1,1
39.691100,1,1,1
39.691705,1,0,1
39.691705,1,0,0
39.699100,0,0,0
39.699704,0,1,0
39.699704,0,1,1
39.700100,1,1,1
39.700706,1,0,1
39.700706,1,0,0
39.708100,0,0,0
39.708704,0,1,0
39.708704,0,1,1
39.709100,1,1,1
39.709705,1,0,1
39.709705,1,0,0
39.717100,0,0,0
39.717704,0,1,0
39.717704,0,1,1
39.718100,1,1,1
39.718706,1,0,1
39.718706,1,0,0
39.726100,0,0,0
39.726705,0,1,0
39.726705,0,1,1
39.727100,1,1,1
39.727706,1,0,1
39.727706,1,0,0
39.735100,0,0,0
39.735704,0,1,0
39.735704,0,1,1
39.736100,1,1,1
39.736706,1,0,1
39.736706,1,0,0
39.744100,0,0,0
39.744704,0,1,0
39.744704,0,1,1
39.745100,1,1,1
39.745705,1,0,1
39.745705,1,0,0
39.753100,0,0,0
39.753704,0,1,0
39.753704,0,1,1
39.754100,1,1,1
39.754706,1,0,1
39.754706,1,0,0
39.762100,0,0,0
39.762704,0,1,0
39.762704,0,1,1
39.763100,1,1,1
39.763705,1,0,1
39.763706,1,0,0
39.771000,0,0,0
39.771587,0,1,0
39.771587,0,1,1
39.772000,1,1,1
39.772588,1,0,1
39.772588,1,0,0
39.779900,0,0,0
39.780486,0,1,0
39.780486,0,1,1
39.780900,1,1,1
39.781487,1,0,1
39.781487,1,0,0
39.788800,0,0,0
39.789386,0,1,0
39.789386,0,1,1
39.789800,1,1,1
39.790387,1,0,1
39.790387,1,0,0
39.797700,0,0,0
39.798286,0,1,0
39.798286,0,1,1
39.798700,1,1,1
39.799287,1,0,1
39.799287,1,0,0
39.806600,0,0,0
39.807186,0,1,0
39.807186,0,1,1
39.807600,1,1,1
39.808188,1,0,1
39.808188,1,0,0
39.815500,0,0,0
39.816086,0,1,0
39.816086,0,1,1
39.816500,1,1,1
39.817087,1,0,1
39.817087,1,0,0
39.824400,0,0,0
39.824986,0,1,0
39.824986,0,1,1
39.825400,1,1,1
39.825987,1,0,1
39.825988,1,0,0
39.833300,0,0,0
39.833886,0,1,0
39.833886,0,1,1
39.834300,1,1,1
39.834887,1,0,1
39.834887,1,0,0
39.842200,0,0,0
39.842786,0,1,0
39.842786,0,1,1
39.843200,1,1,1
39.843787,1,0,1
39.843787,1,0,0
39.851100,0,0,0
39.851686,0,1,0
39.851686,0,1,1
39.852100,1,1,1
39.852687,1,0,1
39.852687,1,0,0
39.860000,0,0,0
39.860586,0,1,0
39.860586,0,1,1
39.861000,1,1,1
39.861587,1,0,1
39.861587,1,0,0
39.868900,0,0,0
39.869486,0,1,0
39.869486,0,1,1
39.869900,1,1,1
39.870487,1,0,1
39.870487,1,0,0
39.877800,0,0,0
39.878387,0,1,0
39.878387,0,1,1
39.878800,1,1,1
39.879387,1,0,1
39.879387,1,0,0
39.886700,0,0,0
39.887286,0,1,0
39.887286,0,1,1
39.887700,1,1,1
39.888287,1,0,1
39.888287,1,0,0
39.895600,0,0,0
39.896186,0,1,0
39.896186,0,1,1
39.896600,1,1,1
39.897187,1,0,1
39.897187,1,0,0
39.904500,0,0,0
39.905086,0,1,0
39.905086,0,1,1
39.905500,1,1,1
39.906088,1,0,1
39.906088,1,0,0
39.913400,0,0,0
39.913986,0,1,0
39.913986,0,1,1
39.914400,1,1,1
39.914987,1,0,1
39.914988,1,0,0
39.922300,0,0,0
39.922886,0,1,0
39.922886,0,1,1
39.923300,1,1,1
39.923888,1,0,1
39.923888,1,0,0
39.931200,0,0,0
39.931786,0,1,0
39.931786,0,1,1
39.932200,1,1,1
39.932787,1,0,1
39.932787,1,0,0
39.940100,0,0,0
39.940687,0,1,0
39.940687,0,1,1
39.941100,1,1,1
39.941688,1,0,1
39.941688,1,0,0
39.949000,0,0,0
39.949586,0,1,0
39.949586,0,1,1
39.950000,1,1,1
39.950587,1,0,1
39.950587,1,0,0
39.957900,0,0,0
39.958486,0,1,0
39.958487,0,1,1
39.958900,1,1,1
39.959488,1,0,1
39.959488,1,0,0
39.966800,0,0,0
39.967386,0,1,0
39.967386,0,1,1
39.967800,1,1,1
39.968388,1,0,1
39.968388,1,0,0
39.975700,0,0,0
39.976286,0,1,0
39.976286,0,1,1
39.976700,1,1,1
39.977287,1,0,1
39.977288,1,0,0
39.984600,0,0,0
39.985186,0,1,0
39.985186,0,1,1
39.985600,1,1,1
39.986187,1,0,1
39.986187,1,0,0
39.993500,0,0,0
39.994092,0,1,0
39.994092,0,1,1
39.994500,1,1,1
39.995093,1,0,1
39.995094,1,0,0
40.002400,0,0,0
40.002986,0,1,0
40.002986,0,1,1
40.003400,1,1,1
40.003987,1,0,1
40.003987,1,0,0
40.011300,0,0,0
40.011886,0,1,0
40.011886,0,1,1
40.012300,1,1,1
40.012887,1,0,1
40.012887,1,0,0
40.020200,0,0,0
40.020786,0,1,0
40.020786,0,1,1
40.021200,1,1,1
40.021787,1,0,1
40.021787,1,0,0
40.029100,0,0,0
40.029686,0,1,0
40.029686,0,1,1
40.030100,1,1,1
40.030688,1,0,1
40.030688,1,0,0
40.038000,0,0,0
40.039000,1,0,0
40.041412,1,1,0
40.041412,1,1,1
40.042409,1,0,1
40.042409,1,0,0
40.046900,0,0,0
40.047486,0,1,0
40.047486,0,1,1
40.047900,1,1,1
40.048487,1,0,1
40.048487,1,0,0
40.055800,0,0,0
40.056386,0,1,0
40.056386,0,1,1
40.056800,1,1,1
40.057387,1,0,1
40.057387,1,0,0
40.064700,0,0,0
40.065286,0,1,0
40.065286,0,1,1
40.065700,1,1,1
40.066288,1,0,1
40.066288,1,0,0
40.073600,0,0,0
40.074187,0,1,0
40.074187,0,1,1
40.074600,1,1,1
40.075187,1,0,1
40.075187,1,0,0
40.082500,0,0,0
40.083086,0,1,0
40.083086,0,1,1
40.083500,1,1,1
40.084087,1,0,1
40.084087,1,0,0
40.091400,0,0,0
40.091987,0,1,0
40.091987,0,1,1
40.092400,1,1,1
40.092988,1,0,1
40.092988,1,0,0
40.100300,0,0,0
40.100886,0,1,0
40.100886,0,1,1
40.101300,1,1,1
40.101887,1,0,1
40.101887,1,0,0
40.109200,0,0,0
40.109786,0,1,0
40.109786,0,1,1
40.110200,1,1,1
40.110787,1,0,1
40.110787,1,0,0
40.118100,0,0,0
40.118687,0,1,0
40.118687,0,1,1
40.119100,1,1,1
40.119688,1,0,1
40.119688,1,0,0
40.127000,0,0,0
40.127586,0,1,0
40.127586,0,1,1
40.128000,1,1,1
40.128587,1,0,1
40.128588,1,0,0
40.135900,0,0,0
40.136486,0,1,0
40.136486,0,1,1
40.136900,1,1,1
40.137488,1,0,1
40.137488,1,0,0
40.144800,0,0,0
40.145386,0,1,0
40.145386,0,1,1
40.145800,1,1,1
40.146387,1,0,1
40.146387,1,0,0
40.153700,0,0,0
40.154286,0,1,0
40.154286,0,1,1
40.154700,1,1,1
40.155287,1,0,1
40.155287,1,0,0
40.162600,0,0,0
40.163186,0,1,0
40.163186,0,1,1
40.163600,1,1,1
40.164188,1,0,1
40.164188,1,0,0
40.171500,0,0,0
40.172086,0,1,0
40.172086,0,1,1
40.172500,1,1,1
40.173087,1,0,1
40.173087,1,0,0
40.180400,0,0,0
40.180986,0,1,0
40.180986,0,1,1
40.181400,1,1,1
40.181988,1,0,1
40.181988,1,0,0
40.189300,0,0,0
40.189886,0,1,0
40.189886,0,1,1
40.190300,1,1,1
40.190888,1,0,1
40.190888,1,0,0
40.198200,0,0,0
40.198786,0,1,0
40.198786,0,1,1
40.199200,1,1,1
40.199787,1,0,1
40.199787,1,0,0
40.207100,0,0,0
40.207686,0,1,0
40.207686,0,1,1
40.208100,1,1,1
40.208687,1,0,1
40.208687,1,0,0
40.215900,0,0,0
40.216468,0,1,0
40.216468,0,1,1
40.216900,1,1,1
40.217470,1,0,1
40.217470,1,0,0
40.224700,0,0,0
40.225268,0,1,0
40.225268,0,1,1
40.225700,1,1,1
40.226270,1,0,1
40.226270,1,0,0
40.233500,0,0,0
40.234068,0,1,0
40.234068,0,1,1
40.234500,1,1,1
40.235070,1,0,1
40.235070,1,0,0
40.242300,0,0,0
40.242868,0,1,0
40.242868,0,1,1
40.243300,1,1,1
40.243869,1,0,1
