time_seconds,D0,D1,D2
31.6058,0,0,0
31.606804,0,1,0
31.606804125,0,1,1
31.6069,1,1,1
31.607879937,1,0,1
31.60788,1,0,0
31.6171,0,0,0
31.618104,0,1,0
31.618104125,0,1,1
31.6182,1,1,1
31.619179875,1,0,1
31.619179937,1,0,0
31.6284,0,0,0
31.629404125,0,1,0
31.62940425,0,1,1
31.6295,1,1,1
31.630480062,1,0,1
31.630480125,1,0,0
31.6397,0,0,0
31.64070425,0,1,0
31.640704375,0,1,1
31.6408,1,1,1
31.641779875,1,0,1
31.641779937,1,0,0
31.651,0,0,0
31.652004,0,1,0
31.652004125,0,1,1
31.6521,1,1,1
31.653079875,1,0,1
31.653079937,1,0,0
31.6622,0,0,0
31.663204062,0,1,0
31.663204187,0,1,1
31.6634,1,1,1
31.66426075,1,0,1
31.664260812,1,0,0
31.6735,0,0,0
31.67451,0,1,0
31.674510125,0,1,1
31.6747,1,1,1
31.675585437,1,0,1
31.6755855,1,0,0
31.6848,0,0,0
31.685804,0,1,0
31.685804125,0,1,1
31.686,1,1,1
31.686878437,1,0,1
31.6868785,1,0,0
31.6961,0,0,0
31.697104562,0,1,0
31.697104687,0,1,1
31.6973,1,1,1
31.698179937,1,0,1
31.69818,1,0,0
31.7074,0,0,0
31.708404,0,1,0
31.708404125,0,1,1
31.7086,1,1,1
31.709479437,1,0,1
31.7094795,1,0,0
31.7187,0,0,0
31.7197045,0,1,0
31.719704625,0,1,1
31.7198,1,1,1
31.72078,1,0,1
31.720780062,1,0,0
31.7299,0,0,0
31.730904,0,1,0
31.730904125,0,1,1
31.731,1,1,1
31.731959875,1,0,1
31.731959937,1,0,0
31.7411,0,0,0
31.742104125,0,1,0
31.74210425,0,1,1
31.7422,1,1,1
31.743158937,1,0,1
31.743159,1,0,0
31.7523,0,0,0
31.753304062,0,1,0
31.753304187,0,1,1
31.7534,1,1,1
31.754358375,1,0,1
31.754358437,1,0,0
31.7635,0,0,0
31.764504125,0,1,0
31.76450425,0,1,1
31.7646,1,1,1
31.765557937,1,0,1
31.765558,1,0,0
31.7747,0,0,0
31.775704062,0,1,0
31.775704187,0,1,1
31.7758,1,1,1
31.776757875,1,0,1
31.776757937,1,0,0
31.7859,0,0,0
31.786904437,0,1,0
31.786904562,0,1,1
31.787,1,1,1
31.787957625,1,0,1
31.787957687,1,0,0
31.7971,0,0,0
31.798104,0,1,0
31.798104125,0,1,1
31.7982,1,1,1
31.799157375,1,0,1
31.799157437,1,0,0
31.8083,0,0,0
31.809304125,0,1,0
31.80930425,0,1,1
31.8094,1,1,1
31.810356937,1,0,1
31.810357,1,0,0
31.8195,0,0,0
31.820504,0,1,0
31.820504125,0,1,1
31.8206,1,1,1
31.821556937,1,0,1
31.821557,1,0,0
31.8307,0,0,0
31.831704062,0,1,0
31.831704187,0,1,1
31.8318,1,1,1
31.832756875,1,0,1
31.832756937,1,0,0
31.8419,0,0,0
31.842904062,0,1,0
31.842904187,0,1,1
31.843,1,1,1
31.843956937,1,0,1
31.843957,1,0,0
31.8531,0,0,0
31.854104062,0,1,0
31.854104187,0,1,1
31.8542,1,1,1
31.855156875,1,0,1
31.855156937,1,0,0
31.8643,0,0,0
31.865304,0,1,0
31.865304125,0,1,1
31.8654,1,1,1
31.866357,1,0,1
31.866357062,1,0,0
31.8755,0,0,0
31.876504,0,1,0
31.876504125,0,1,1
31.8766,1,1,1
31.877556875,1,0,1
31.877556937,1,0,0
31.8867,0,0,0
31.887704125,0,1,0
31.88770425,0,1,1
31.8878,1,1,1
31.88875725,1,0,1
31.888757312,1,0,0
31.8979,0,0,0
31.898904,0,1,0
31.898904125,0,1,1
31.899,1,1,1
31.899956937,1,0,1
31.899957,1,0,0
31.9091,0,0,0
31.910104062,0,1,0
31.910104187,0,1,1
31.9102,1,1,1
31.911156937,1,0,1
31.911157,1,0,0
31.9203,0,0,0
31.921304125,0,1,0
31.92130425,0,1,1
31.9214,1,1,1
31.922356875,1,0,1
31.922356937,1,0,0
31.9315,0,0,0
31.932504,0,1,0
31.932504125,0,1,1
31.9326,1,1,1
31.933557,1,0,1
31.933557062,1,0,0
31.9427,0,0,0
31.943704062,0,1,0
31.943704187,0,1,1
31.9438,1,1,1
31.944756875,1,0,1
31.944756937,1,0,0
31.9539,0,0,0
31.954904,0,1,0
31.954904125,0,1,1
31.955,1,1,1
31.955957375,1,0,1
31.955957437,1,0,0
31.965,0,0,0
31.966004062,0,1,0
31.966004187,0,1,1
31.9662,1,1,1
31.967037375,1,0,1
31.967037437,1,0,0
31.9762,0,0,0
31.977204437,0,1,0
31.977204562,0,1,1
31.9774,1,1,1
31.978255937,1,0,1
31.978256,1,0,0
31.9874,0,0,0
31.98840425,0,1,0
31.988404375,0,1,1
31.9886,1,1,1
31.989456375,1,0,1
31.989456437,1,0,0
31.9986,0,0,0
31.999604125,0,1,0
31.99960425,0,1,1
31.9997,1,1,1
32.000656375,1,0,1
32.000656437,1,0,0
32.0097,0,0,0
32.010703999,0,1,0
32.010704124,0,1,1
32.0108,1,1,1
32.011736937,1,0,1
32.011736999,1,0,0
32.0208,0,0,0
32.02180425,0,1,0
32.021804375,0,1,1
32.0219,1,1,1
32.022836374,1,0,1
32.022836437,1,0,0
32.0319,0,0,0
32.03291,0,1,0
32.032910125,0,1,1
32.033,1,1,1
32.033941937,1,0,1
32.033942,1,0,0
32.043,0,0,0
32.044004125,0,1,0
32.04400425,0,1,1
32.0441,1,1,1
32.045034375,1,0,1
32.045034437,1,0,0
32.0541,0,0,0
32.055104,0,1,0
32.055104125,0,1,1
32.0552,1,1,1
32.056134874,1,0,1
32.056134937,1,0,0
32.065199999,0,0,0
32.066204062,0,1,0
32.066204187,0,1,1
32.0663,1,1,1
32.067234375,1,0,1
32.067234437,1,0,0
32.0763,0,0,0
32.077304374,0,1,0
32.077304499,0,1,1
32.077399999,1,1,1
32.078334624,1,0,1
32.078334687,1,0,0
32.0874,0,0,0
32.088403999,0,1,0
32.088404124,0,1,1
32.0885,1,1,1
32.0894345,1,0,1
32.089434562,1,0,0
32.0985,0,0,0
32.099504062,0,1,0
32.099504187,0,1,1
32.0996,1,1,1
32.100534375,1,0,1
32.100534437,1,0,0
32.1096,0,0,0
32.110604062,0,1,0
32.110604187,0,1,1
32.1107,1,1,1
32.111634812,1,0,1
32.111634875,1,0,0
32.1207,0,0,0
32.121704562,0,1,0
32.121704687,0,1,1
32.1218,1,1,1
32.122734812,1,0,1
32.122734875,1,0,0
32.1318,0,0,0
32.132804,0,1,0
32.132804125,0,1,1
32.1329,1,1,1
32.133834375,1,0,1
32.133834437,1,0,0
32.142899999,0,0,0
32.143904562,0,1,0
32.143904687,0,1,1
32.144,1,1,1
32.144934375,1,0,1
32.144934437,1,0,0
32.154,0,0,0
32.155004124,0,1,0
32.155004249,0,1,1
32.155099999,1,1,1
32.156034374,1,0,1
32.156034437,1,0,0
32.1651,0,0,0
32.166103999,0,1,0
